assay,cells,compound,condition,exposure_time,response,treatment
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9464935533215543,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9022123560704266,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0891774111307428,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2072606038004168,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1334586083818705,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.153139140493483,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1826599386609014,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9514136863494573,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9760143514889728,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0547364799354213,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1777398056329982,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2810625992189628,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0448962138796152,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9809344845168758,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9563338193773604,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9366532872657481,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9760143514889728,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9218928881820388,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.226941135912029,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.3253437964700905,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2564619340794474,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1728196726050952,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1186982092981614,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9661740854331665,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8972922230425235,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9514136863494573,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0596566129633245,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.597164108340436,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.5774835762288236,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7496882322054312,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.4495601175033439,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8234902276239774,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.5824037092567267,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.4495601175033439,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.6611258377031759,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9071324890983297,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9218928881820388,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9809344845168758,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.862851291847202,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8579311588192989,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7890492964286558,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8431707597355897,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0891774111307428,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2810625992189628,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0448962138796152,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9809344845168758,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9563338193773604,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9366532872657481,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9760143514889728,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9218928881820388,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.226941135912029,200 ppm
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.094875760036749,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0651939580140788,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9591875222188287,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9591875222188287,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9549472647870187,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9422264924915887,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9719082945142588,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.1075965323321788,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0015900965369289,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0736744728776988,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9464667499233987,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9040641756052987,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0227913836959788,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9761485519460688,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9931095816733088,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0270316411277889,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0185511262641689,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9167849479007287,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8362200566963387,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8574213438553887,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9507070073552087,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7556551654919486,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8659018587190087,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.060953700582269,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.1966419384001885,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8828628884462487,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8150187695372886,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7895772249464286,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8659018587190087,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8319797992645286,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7895772249464286,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9125446904689187,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.133038076923039,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0482329282868388,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8701421161508187,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8107785121054787,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7980577398100486,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7302136209010885,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8362200566963387,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9888693242414988,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9210252053325387,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.171200393809329,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.069434215445889,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9549472647870187,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8786226310144387,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9379862350597787,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9973498391051188,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0482329282868388,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9125446904689187,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.149999106650279,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0185511262641689,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9337459776279687,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9252654627643487,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8743823735826287,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8998239181734887,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.043992670855029,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.111836789763989,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.2008821958319986,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0482329282868388,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9337459776279687,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9422264924915887,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8192590269690987,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9761485519460688,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.060953700582269,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9799696614118225,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0474402756035779,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0221387952816696,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9841865747988072,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9462343543159448,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.929366700768006,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8787637401241896,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8323776928673577,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9504512677029295,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0980432362473944,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0727417559254862,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0263557086686543,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.060091015764532,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0052711417337308,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0558741023775473,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.1106939764083485,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8155100393194189,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7733409054495718,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7859916456105259,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7311717715797248,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.6890026377098777,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7185210314187707,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.6510504172270153,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.6088812833571686,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9167159606070518,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0263557086686543,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9841865747988072,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9209328739940366,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9124990472200671,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9884034881857919,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.958885094476899,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0769586693124709,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8914144802851437,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0221387952816696,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9673189212508684,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8998483070591131,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0347895354426238,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.1275616299562874,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9082821338330824,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.958885094476899,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8534622598022813,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0390064488296085,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9926204015727766,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9926204015727766,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8998483070591131,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9167159606070518,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9167159606070518,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0516571889905626,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8239438660933883,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9757527480248378,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0390064488296085,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9757527480248378,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8998483070591131,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.001054228346746,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9040652204460977,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9504512677029295,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.887197566898159,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.017921881894685,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0347895354426238,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.958885094476899,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9504512677029295,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9504512677029295,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0094880551207155,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0685248425385014,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.2652456045855136,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0550700398091828,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0186934997517414,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0227353375359012,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8812710150902943,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9136057173635759,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8893546906586147,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.1116557687874258,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9095638795794158,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9944424730467801,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9176475551477361,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9823169596942994,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9095638795794158,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9782751219101393,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0267771753200614,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.1237812821399062,Blank
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9701914463418189,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8125597727595707,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.6913046392347645,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.6751372880981237,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.6185515591198807,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.6549280991773225,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7115138281555655,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9904006352626199,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9055220417952555,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9055220417952555,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8651036639536535,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.933814906284377,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8974383662269351,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9540240952051781,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0389026886725419,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.2652456045855136,20 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8166016105437309,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.877229177306134,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7236393415080462,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.719597503723886,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7761832327021289,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7761832327021289,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8327689616803717,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0671955531616635,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0389026886725419,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9742332841259791,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8206434483278912,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7680995571338084,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8044760971912503,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8610618261694932,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8206434483278912,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0510282020250226,50 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9621077707734984,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9459404196368576,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8085179349754106,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8206434483278912,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0469863642408623,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8044760971912503,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.7802250704862891,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9944424730467801,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8489363128170127,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9176475551477361,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8408526372486922,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8489363128170127,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.8812710150902943,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,0.9095638795794158,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.0146516619675812,100 ug/ml
MTT,RLE6TN,DEP,Normoxia,48 Hours,1.176325173333989,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.095613352439752,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9836757690956521,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9463632413142854,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8841756950120074,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8903944496422352,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9401444866840576,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0023320329863354,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0334258061374744,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.2946135006070414,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.095613352439752,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9463632413142854,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9401444866840576,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9339257320538298,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9650195052049687,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0272070515072467,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.020988296877019,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0396445607677023,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.014769542246791,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.958800750574741,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.014769542246791,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9214882227933742,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9525819959445132,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9774570144654243,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8033318848190462,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.1764571626327134,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0272070515072467,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9214882227933742,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9152694681631464,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9214882227933742,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9152694681631464,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.958800750574741,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8406444126004129,20 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9152694681631464,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8157693940795018,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.7908943755585905,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8282069033399573,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.7722381116679072,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8282069033399573,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.896613204272463,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.7100505653656293,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.958800750574741,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9028319589026909,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9028319589026909,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9028319589026909,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9152694681631464,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8717381857515518,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8282069033399573,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.4986129079378847,50 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8219881487097296,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9152694681631464,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8779569403817796,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8468631672306407,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8717381857515518,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8406444126004129,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8841756950120074,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.5981129820215294,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0396445607677023,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9961132783561077,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9961132783561077,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0023320329863354,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8655194311213241,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8530819218608685,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.8717381857515518,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.5234879264587959,100 ug/ml
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.1010602259736477,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9714562720532445,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0084859731733598,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0146575900267123,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9652846551998919,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0331724405867702,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0393440574401227,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.7801361495993153,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.1134034596803528,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0331724405867702,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0516872911468274,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0455156742934748,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.0393440574401227,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.020829206880065,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,1.1380899270937632,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.6443605788255595,Blank
MTT,RLE6TN,DEP,Hypoxia,48 Hours,0.9035684866663665,20 ug/ml
